X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,ibr_date,oid
-83.11994606,42.35392594,3511538,2006160305,Larchmont St & Beechwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 01:08:00+00,0.880555556,2,21,2020,1006,10,2.61635E+14,Midwest,6,48204,-83.11994606,42.35392594,2020/07/16 16:11:06+00,69384
-83.05264823,42.33495884,3511601,2006160363,Bagley St & Clifford St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/15 19:00:00+00,0.625,1,15,2020,311,3,2.61635E+14,Downtown,6,48226,-83.05264823,42.33495884,2020/07/02 13:09:59+00,69395
-83.04849635,42.35096894,3511785,2006170135,S I 75 Service Drive & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 06:00:00+00,0.083333333,3,2,2020,312,3,2.61635E+14,Eastern Market,5,48207,-83.04849635,42.35096894,2020/07/02 13:09:59+00,69434
-83.08347505,42.31520396,3511924,2006170281,W Fort St & W Grand Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 05:30:00+00,0.0625,3,1,2020,414,4,2.61635E+14,West Side Industrial,6,48216,-83.08347505,42.31520396,2020/07/02 13:09:59+00,69456
-83.03794356,42.34236746,3511957,2006170321,Russell St & Maple St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/14 14:00:00+00,0.416666667,7,10,2020,709,7,2.61635E+14,Lafayette Park,5,48207,-83.03794356,42.34236746,2020/07/02 13:09:59+00,69462
-83.25817271,42.42237845,3512173,2006180107,Curtis St & Lahser Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 09:00:00+00,0.208333333,3,5,2020,805,8,2.61635E+14,Old Redford,1,48219,-83.25817271,42.42237845,2020/07/02 13:09:59+00,69470
-83.12186464,42.3041413,3512161,2006180091,Chamberlain St & Springwells St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 23:00:00+00,0.791666667,3,19,2020,408,4,2.61635E+14,Springwells,6,48209,-83.12186464,42.3041413,2020/07/02 13:09:59+00,69494
-83.11439582,42.30856917,3512178,2006180112,Beard St & Rowan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/18 02:00:00+00,0.916666667,3,22,2020,409,4,2.61635E+14,Central Southwest,6,48209,-83.11439582,42.30856917,2020/07/02 13:09:59+00,69495
-82.98307317,42.42693758,3512261,2006180196,E McNichols Rd & Seymour St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/11 01:30:00+00,0.895833333,3,21,2020,905,9,2.61635E+14,Franklin,4,48205,-82.98307317,42.42693758,2020/07/02 13:09:59+00,69505
-82.98307317,42.42693758,3512261,2006180196,E McNichols Rd & Seymour St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/11 01:30:00+00,0.895833333,3,21,2020,905,9,2.61635E+14,Franklin,3,48205,-82.98307317,42.42693758,2020/07/02 13:09:59+00,69506
-83.23160826,42.41758873,3512296,2006180229,Santa Maria St & W Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/10 03:00:00+00,0.958333333,2,23,2020,807,8,2.61635E+14,Evergreen-Outer Drive,1,48219,-83.23160826,42.41758873,2020/07/02 13:09:59+00,69509
-83.22045576,42.37218914,3512361,2006180305,Penrod St & Plymouth Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/18 22:30:00+00,0.770833333,4,18,2020,604,6,2.61635E+14,Franklin Park,7,48228,-83.22045576,42.37218914,2020/07/02 13:09:59+00,69519
-83.20784683,42.40131103,3512548,2006190094,Fenkell St & Mettetal St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/19 14:10:00+00,0.423611111,5,10,2020,814,8,2.61635E+14,Grand River-St Marys,1,48227,-83.20784682,42.40131103,2021/02/09 14:40:47+00,69553
-83.20135369,42.39662601,3512607,2006190156,Eaton St & Forrer St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/18 13:00:00+00,0.375,4,9,2020,814,8,2.61635E+14,Grand River-St Marys,1,48227,-83.20135369,42.39662601,2020/07/02 13:09:59+00,69561
-83.20329851,42.36529057,3512668,2006190219,Mansfield St & W Chicago St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/04/28 05:00:00+00,0.041666667,2,1,2020,608,6,2.61635E+14,Joy Community,7,48227,-83.20329851,42.36529057,2020/07/02 13:09:59+00,69568
-83.23770678,42.37636651,3512924,2006200108,Vaughan St & Capitol St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/20 07:00:00+00,0.125,6,3,2020,603,6,2.61635E+14,Weatherby,7,48228,-83.23770678,42.37636651,2020/07/02 13:09:59+00,69603
-83.13295813,42.39285263,3512963,2006200142,Dexter Ave & Oakman Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/20 06:00:00+00,0.083333333,6,2,2020,1003,10,2.61635E+14,Oakman Blvd Community,2,48238,-83.13295813,42.39285263,2020/07/02 13:09:59+00,69613
-83.07198915,42.42341686,3513050,2006200235,Mitchell St & Minnesota St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/14 07:00:00+00,0.125,7,3,2020,1107,11,2.61635E+14,Cadillac Heights,3,48212,-83.07198915,42.42341686,2020/07/02 13:09:59+00,69623
-83.23332682,42.44388809,3513269,2006210058,Grandville Ave & 8 Mile Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/21 10:00:00+00,0.25,7,6,2020,803,8,2.61635E+14,O'Hair Park,1,48219,-83.23332682,42.44388809,2020/07/02 13:09:59+00,69665
-82.99682045,42.38236626,3513362,2006210140,E Warren Ave & Cadillac Blvd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/20 00:00:00+00,0.833333333,5,20,2020,705,7,2.61635E+14,West End,4,48214,-82.99682045,42.38236626,2020/07/02 13:09:59+00,69679
-83.09834223,42.31926405,3513375,2006210155,Lansing St & W Vernor Hwy,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/12 18:00:00+00,0.583333333,5,14,2020,410,4,2.61635E+14,Central Southwest,6,48209,-83.09834223,42.31926405,2020/07/02 13:09:59+00,69683
-83.23901471,42.34307427,3513418,2006210197,Stout St & W Warren Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/21 07:30:00+00,0.145833333,7,3,2020,609,6,2.61635E+14,Warrendale,7,48228,-83.23901472,42.34307427,2020/07/02 13:09:59+00,69689
-83.26112842,42.37993673,3513425,2006210202,Glendale St & Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/20 23:00:00+00,0.791666667,6,19,2020,603,6,2.61635E+14,Brightmoor,1,48239,-83.26112842,42.37993673,2020/08/20 16:52:43+00,69691
-83.00418283,42.42383888,3513536,2006220016,Hoover St & Clough St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 01:00:00+00,0.875,7,21,2020,904,9,2.61635E+14,Von Steuben,3,48205,-83.00418283,42.42383888,2020/07/02 13:09:59+00,69708
-83.17434802,42.37311056,3513576,2006220059,Plymouth Rd & Cheyenne St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 04:30:00+00,0.020833333,1,0,2020,205,2,2.61635E+14,Pride Area Community,7,48227,-83.17434802,42.37311056,2020/07/02 13:09:59+00,69718
-83.15374413,42.37589779,3513661,2006220142,Cherrylawn St & Elmhurst St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 07:00:00+00,0.125,1,3,2020,206,2,2.61635E+14,Littlefield Community,7,48204,-83.15374413,42.37589779,2020/07/02 13:09:59+00,69731
-83.00924334,42.42711445,3513667,2006220148,Greiner St & Beland St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 06:30:00+00,0.104166667,1,2,2020,904,9,2.61635E+14,Mount Olivet,3,48234,-83.00924334,42.42711445,2020/07/02 13:09:59+00,69732
-83.22041595,42.33245758,3514018,2006230097,Kirkwood St & Faust Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 17:30:00+00,0.5625,1,13,2020,612,6,2.61635E+14,Warrendale,7,48228,-83.22041595,42.33245758,2020/10/14 09:55:20+00,69754
-83.21612183,42.43011224,3514020,2006230099,Harlow St & W 7 Mile Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/23 04:00:00+00,0,2,0,2020,804,8,2.61635E+14,Greenfield,2,48235,-83.21612183,42.43011224,2020/07/02 13:09:59+00,69787
-83.21163107,42.40485934,3514067,2006230147,Midland St & Gilchrist St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/23 05:00:00+00,0.041666667,2,1,2020,812,8,2.61635E+14,Crary/St Marys,1,48227,-83.21163107,42.40485934,2020/07/02 13:09:59+00,69800
-83.12131084,42.37557339,3514195,2006230287,Dexter Ave & Glynn Ct,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/21 04:00:00+00,0,7,0,2020,1005,10,2.61635E+14,Dexter-Linwood,5,48206,-83.12131084,42.37557339,2020/07/02 13:09:59+00,69818
-83.26223008,42.3537288,3514200,2006230291,Constance Ave & Bramell St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/23 14:00:00+00,0.416666667,2,10,2020,609,6,2.61635E+14,Far West Detroit,7,48239,-83.26223008,42.3537288,2020/07/02 13:09:59+00,69819
-83.25904446,42.34648748,3514226,2006230316,Sawyer St & Lamphere St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/22 19:50:00+00,0.659722222,1,15,2020,609,6,2.61635E+14,Far West Detroit,7,48239,-83.25904446,42.34648748,2020/07/02 13:09:59+00,69820
-83.08845342,42.35758122,3514272,2006230366,Antoinette St & Vermont St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/16 02:00:00+00,0.916666667,1,22,2020,305,3,2.61635E+14,Elijah McCoy,5,48208,-83.08845342,42.35758122,2020/07/02 13:09:59+00,69829
-82.98784,42.42575395,3514480,2006240157,Alcoy St & E McNichols Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/21 00:30:00+00,0.854166667,6,20,2020,909,9,2.61635E+14,Gratiot-Findlay,4,48205,-82.98784,42.42575395,2020/07/08 17:22:03+00,69860
-83.23684046,42.44039118,3514505,2006240185,Westmoreland Rd & Trojan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/23 07:30:00+00,0.145833333,2,3,2020,803,8,2.61635E+14,O'Hair Park,1,48219,-83.23684046,42.44039118,2020/07/02 13:09:59+00,69863
-83.17614089,42.40761614,3514602,2006240280,Littlefield St & Pilgrim St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/25 01:28:00+00,0.894444444,3,21,2020,1210,12,2.61635E+14,Bethune Community,2,48227,-83.17614089,42.40761614,2020/07/02 13:09:59+00,69876
-83.26407815,42.43957264,3514798,2006250065,Alderton St & Trojan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/25 06:30:00+00,0.104166667,4,2,2020,801,8,2.61635E+14,Berg-Lahser,1,48219,-83.26407815,42.43957264,2020/07/02 13:09:59+00,69896
-83.12112961,42.36798038,3514871,2006250125,Clairmount St & Quincy St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/24 05:00:00+00,0.041666667,3,1,2020,1007,10,2.61635E+14,Petoskey-Otsego,5,48204,-83.12112961,42.36798038,2020/07/02 13:09:59+00,69911
-82.91637273,42.40450653,3514910,2006250153,Washington Rd & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/10 08:00:00+00,0.166666667,3,4,2020,507,5,2.61635E+14,Cornerstone Village,4,48224,-82.91637273,42.40450653,2020/07/02 13:09:59+00,69919
-82.91637273,42.40450653,3514910,2006250153,Washington Rd & Mack Ave,MOTOR VEHICLE THEFT,FRAUD,2603,26003,FRAUD - IMPERSONATION,2020/06/10 08:00:00+00,0.166666667,3,4,2020,507,5,2.61635E+14,Cornerstone Village,4,48224,-82.91637273,42.40450653,2020/07/02 13:09:59+00,69920
-83.189376,42.35357334,3515075,2006250338,Lauder St & Belton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/25 09:00:00+00,0.208333333,4,5,2020,207,2,2.61635E+14,Fiskhorn,7,48228,-83.189376,42.35357333,2020/07/02 13:09:59+00,69939
-83.00048957,42.36924437,3515265,2006260073,Burns St & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/26 13:18:00+00,0.3875,5,9,2020,708,7,2.61635E+14,Pingree Park,5,48214,-83.00048957,42.36924437,2020/07/02 13:09:59+00,69960
-83.11692237,42.37542406,3515338,2006260146,Rochester St & Wildemere St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/26 08:45:00+00,0.197916667,5,4,2020,1005,10,2.61635E+14,Dexter-Linwood,5,48206,-83.11692237,42.37542405,2020/07/02 13:09:59+00,69974
-83.1369458,42.39038758,3515367,2006260180,Pasadena St & Petoskey Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/26 10:30:00+00,0.270833333,5,6,2020,1002,10,2.61635E+14,Oakman Blvd Community,2,48238,-83.1369458,42.39038758,2020/07/03 10:48:27+00,69977
-83.18219961,42.39980465,3515612,2006270035,Chalfonte St & Stansbury St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/27 04:00:00+00,0,6,0,2020,202,2,2.61635E+14,Bethune Community,2,48227,-83.18219961,42.39980465,2020/07/02 13:09:59+00,70019
-83.20909714,42.44446714,3515839,2006270258,Murray Hill St & 8 Mile Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/17 20:15:00+00,0.677083333,3,16,2020,804,8,2.61635E+14,Greenfield,2,48235,-83.20909714,42.44446714,2020/07/02 13:09:59+00,70051
-83.03942187,42.44788184,3516026,2006280072,8 Mile Rd & Mount Elliott St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/28 10:53:00+00,0.286805556,7,6,2020,1104,11,2.61635E+14,Farwell,3,48234,-83.03942187,42.44788184,2020/07/02 13:09:59+00,70073
-83.13479313,42.36508246,3516767,2006300091,Greenway St & Beechwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/28 04:00:00+00,0,7,0,2020,1006,10,2.61635E+14,Midwest,6,48204,-83.13479313,42.36508246,2020/07/02 13:09:59+00,70179
-83.24584216,42.36271794,3516824,2006300151,Westfield St & Burt Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/30 04:00:00+00,0,2,0,2020,606,6,2.61635E+14,Franklin Park,7,48228,-83.24584216,42.36271794,2020/07/02 13:09:59+00,70185
-82.94974456,42.41158198,3516909,2006300239,Devonshire Rd & McKinney Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/28 09:00:00+00,0.208333333,7,5,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.94974456,42.41158198,2020/07/02 13:09:59+00,70204
-83.26112842,42.37993673,3517419,2007010346,Glendale St & Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/06/16 23:00:00+00,0.791666667,2,19,2020,603,6,2.61635E+14,Brightmoor,1,48239,-83.26112842,42.37993673,2020/07/03 08:33:29+00,70275
-82.99676566,42.35019332,3517602,2007020059,Seyburn St & E Jefferson Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 06:00:00+00,0.083333333,4,2,2020,711,7,2.61635E+14,Gold Coast,5,48214,-82.99676566,42.35019332,2020/08/01 08:24:03+00,70300
-83.22930238,42.34322949,3517632,2007020091,Grandville Ave & W Warren Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 07:00:00+00,0.125,4,3,2020,610,6,2.61635E+14,Warrendale,7,48228,-83.22930238,42.34322949,2020/07/03 08:33:29+00,70305
-83.1254234,42.41021096,3517645,2007020108,Puritan St & La Salle Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 07:00:00+00,0.125,4,3,2020,1212,12,2.61635E+14,Martin Park,2,48221,-83.1254234,42.41021096,2020/07/03 08:33:29+00,70309
-83.2107039,42.4085031,3517754,2007020224,Biltmore St & Puritan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 11:30:00+00,0.3125,4,7,2020,812,8,2.61635E+14,Crary/St Marys,1,48227,-83.2107039,42.4085031,2020/07/03 08:33:29+00,70325
-82.94441046,42.38225003,3518037,2007030121,Alter Rd & E Vernor Hwy,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/03 08:00:00+00,0.166666667,5,4,2020,510,5,2.61635E+14,Riverbend,4,48215,-82.94441046,42.38225003,2020/07/04 10:31:48+00,70357
-83.19098587,42.42346539,3518046,2007030126,Marlowe St & Curtis St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/03 06:30:00+00,0.104166667,5,2,2020,1206,12,2.61635E+14,Winship,2,48235,-83.19098587,42.42346539,2020/07/04 11:14:09+00,70359
-83.17687076,42.39993019,3518047,2007030130,Chalfonte St & Snowden St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/03 10:30:00+00,0.270833333,5,6,2020,203,2,2.61635E+14,Bethune Community,2,48227,-83.17687076,42.39993019,2020/07/04 11:14:09+00,70360
-83.14205455,42.3665317,3518112,2007030202,W Chicago St & Burnette St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/03 06:00:00+00,0.083333333,5,2,2020,209,2,2.61635E+14,Midwest,6,48204,-83.14205455,42.3665317,2020/12/18 16:12:57+00,70365
-83.07367701,42.43293758,3518239,2007030329,E 7 Mile Rd & Conant St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/04 02:30:00+00,0.9375,5,22,2020,1107,11,2.61635E+14,Northeast Central District,3,48234,-83.07367701,42.43293758,2020/07/08 17:22:03+00,70386
-83.21670116,42.415607,3518327,2007040061,W McNichols Rd & Archdale St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/04 02:30:00+00,0.9375,5,22,2020,808,8,2.61635E+14,College Park,2,48235,-83.21670116,42.415607,2020/07/04 08:32:52+00,70400
-82.91643885,42.4172121,3518477,2007040203,Chandler Park Dr & Lannoo St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 14:30:00+00,0.4375,4,10,2020,505,5,2.61635E+14,Cornerstone Village,4,48236,-82.91643884,42.4172121,2021/02/16 08:04:20+00,70425
-83.12966551,42.39430957,3518548,2007040275,Oakman Blvd & Wildemere St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/04 01:30:00+00,0.895833333,5,21,2020,1003,10,2.61635E+14,Oakman Blvd Community,2,48238,-83.12966552,42.39430957,2020/07/08 17:22:03+00,70435
-83.05105961,42.42795622,3518593,2007040311,Stockton St & Keystone St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/05 03:30:00+00,0.979166667,6,23,2020,1108,11,2.61635E+14,Krainz Woods,3,48234,-83.05105961,42.42795622,2020/07/08 17:22:03+00,70444
-83.23431949,42.41344543,3518782,2007050145,Edinborough Rd & Grove St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/04 08:00:00+00,0.166666667,6,4,2020,811,8,2.61635E+14,North Rosedale Park,1,48219,-83.23431949,42.41344543,2020/08/01 08:24:03+00,70462
-82.97603345,42.3892958,3518839,2007050202,E Warren Ave & Conner St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/05 21:45:00+00,0.739583333,7,17,2020,502,5,2.6164E+14,Conner Creek Industrial,4,48213,-82.97603344,42.3892958,2020/07/08 17:22:03+00,70473
-82.96575962,42.44268511,3518854,2007050213,E State Fair St & Hayes St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/05 06:00:00+00,0.083333333,7,2,2020,903,9,2.61635E+14,Regent Park,3,48205,-82.96575961,42.44268511,2020/07/08 17:22:03+00,70475
-83.24614887,42.36948755,3518881,2007050238,Burt Rd & Elmira St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/03 09:00:00+00,0.208333333,5,5,2020,606,6,2.61635E+14,Franklin Park,7,48228,-83.24614887,42.36948755,2020/07/08 17:22:03+00,70477
-83.25829644,42.42912784,3519037,2007060041,W 7 Mile Rd & Lahser Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/06 09:40:00+00,0.236111111,1,5,2020,801,8,2.61635E+14,Evergreen Lahser 7/8,1,48219,-83.25829643,42.42912784,2020/07/08 17:22:03+00,70496
-83.04356532,42.36988075,3519188,2007060168,Chene St & E Ferry St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/06 19:30:00+00,0.645833333,1,15,2020,703,7,2.61635E+14,Poletown East,5,48211,-83.04356532,42.36988074,2020/07/13 10:42:52+00,70512
-83.16768395,42.43668955,3519406,2007070052,Pinehurst St & Saint Martins Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/07 12:15:00+00,0.34375,2,8,2020,1202,12,2.61635E+14,McDowell,2,48221,-83.16768395,42.43668955,2020/07/08 17:22:03+00,70518
-83.01928431,42.33879206,3519509,2007070151,Woodbridge St & Joseph Campau St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/07 06:15:00+00,0.09375,2,2,2020,710,7,2.61635E+14,Rivertown,5,48207,-83.01928431,42.33879206,2020/07/08 17:22:03+00,70556
-83.04601619,42.35205129,3519607,2007070258,Rivard St & Mack Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/04 01:30:00+00,0.895833333,5,21,2020,706,7,2.61635E+14,Forest Park,5,48207,-83.04601619,42.35205129,2020/07/08 17:22:03+00,70571
-83.08296545,42.34028673,3519798,2007080052,Magnolia St & 15th St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/08 07:00:00+00,0.125,3,3,2020,307,3,2.61635E+14,Core City,6,48208,-83.08296545,42.34028673,2020/07/08 17:22:03+00,70591
-83.22167023,42.37216475,3519987,2007080239,Faust Ave & Plymouth Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/02 22:00:00+00,0.75,4,18,2020,607,6,2.61635E+14,Franklin Park,7,48228,-83.22167023,42.37216475,2020/08/20 16:52:43+00,70615
-82.99247944,42.41259848,3520333,2007090152,Gratiot Ave & Flanders St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/08 07:00:00+00,0.125,3,3,2020,909,9,2.61635E+14,Gratiot-Findlay,4,48205,-82.99247944,42.41259848,2020/07/13 10:42:52+00,70660
-83.17704984,42.44357036,3520673,2007100082,N Norfolk Ct & Cheyenne St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/10 12:30:00+00,0.354166667,5,8,2020,1202,12,2.61635E+14,Blackstone Park,2,48235,-83.17704984,42.44357036,2020/08/21 16:31:06+00,70710
-82.96101773,42.43399032,3520692,2007100107,Morang Dr & Eastwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/10 05:00:00+00,0.041666667,5,1,2020,906,9,2.61635E+14,Mapleridge,4,48205,-82.96101773,42.43399032,2020/07/16 16:11:06+00,70714
-83.16738312,42.40410561,3520790,2007100189,Monte Vista St & Keeler Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/10 21:22:00+00,0.723611111,5,17,2020,1210,12,2.61635E+14,Bethune Community,2,48238,-83.16738312,42.40410561,2020/07/22 14:09:56+00,70731
-83.08610344,42.37818285,3520932,2007100344,3rd St & Gladstone St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/07/11 04:00:00+00,0,6,0,2020,303,3,2.61635E+14,Piety Hill,5,48202,-83.08610344,42.37818285,2020/07/13 10:42:52+00,70747
